#,Předmět,Přiřazeno,Stav,Priorita
6377,FO 239/2017,"",Nový,Normální
6367,FO 239/2017,Tobias Esner,Odmítnutý,Normální
6262,FO 239/2017,Jaromír Beránek,Odmítnutý,Normální
6261,FO 239/2017,Jaromír Beránek,Dokončen,Normální
